,INTPTLAT10,INTPTLON10
15394,33.4573988,-89.7324528
15395,33.1860599,-90.4845775
15396,32.8165505,-90.2174955
15397,32.6297055,-90.4174757
15398,32.4048033,-90.4688647
15399,32.1974996,-89.8950113
15400,32.0293034,-89.9746678
15401,32.819535,-89.784552
15402,32.632163,-89.9839334
15403,32.4209729,-89.9457436
15404,40.5475277,-75.702562
15405,40.4963188,-75.6835455
15406,40.2362773,-75.9666095
15407,40.4859614,-76.0302351
15408,40.2611987,-75.7671908
15409,40.1755404,-75.8947508
15410,40.4174473,-76.2962374
15411,40.341524,-75.6240675
15412,40.3800483,-75.7686029
15413,39.3540565,-84.7878244
15414,40.2514137,-85.6580724
15415,40.1299937,-85.7606924
15416,40.1546702,-85.6196716
15417,40.0479335,-85.6817682
15418,40.0978171,-85.6815128
15419,40.069277,-85.6071597
15420,40.1594921,-86.0094807
15421,40.2109693,-86.018095
15422,39.9626044,-86.174761
15423,39.9792834,-86.0855566
15424,40.1279284,-86.0467767
15425,40.1900148,-86.6779809
15426,40.2951663,-85.8311083
15427,39.9605632,-85.9471619
15428,39.9667044,-86.0171733
15429,40.3694583,-86.3122733
15430,39.9272843,-85.8342731
15431,40.2950351,-86.4938636
15432,40.2117767,-85.7927047
15433,40.2887643,-86.1498596
15434,55.8184315,-132.0657998
15435,55.9168732,-132.6955032
15436,55.6455942,-132.4968199
15437,55.407033,-132.7662352
15438,55.3075279,-133.0468153
15439,56.0023154,-130.0410257
15440,55.5502037,-132.9459331
15441,55.138352,-131.4704235
15442,56.2390623,-133.4579239
15443,56.3707509,-131.6933007
15444,35.8104183,-94.6504826
15445,35.5440188,-94.940814
15446,34.4002443,-94.5797451
15447,36.1119482,-94.6588008
15448,35.9963825,-94.6307555
15449,34.9176442,-94.865138
15450,34.7752828,-92.3745728
15451,35.1859964,-99.2474207
15452,35.4729824,-99.9201633
15453,36.0059015,-99.0398995
15454,40.7307851,-74.2689189
15455,40.7224484,-74.3015456
15456,38.3544851,-76.9253951
15457,38.2152365,-76.447756
15458,38.2852791,-76.4157081
15459,38.1347969,-76.5035484
15460,38.5809317,-77.0224633
15461,40.8124486,-74.2173302
15462,38.4932211,-76.5412798
15463,40.8448369,-74.200502
15464,38.4952535,-77.0367172
15465,40.832468,-74.2428627
15466,40.9094048,-74.3635713
15467,39.2695319,-74.9496894
15468,39.4006877,-74.8296337
15469,39.5806089,-77.8236976
15470,39.328183,-77.0714114
15471,39.5577279,-75.1777171
15472,39.536366,-77.3020269
15473,39.3704087,-74.8108165
15474,39.3850796,-75.1606004
15475,39.223596,-75.143169
15476,39.6111023,-75.0487711
15477,39.3962734,-75.3675507
15478,39.2146263,-74.9966116
15479,39.5376758,-74.9282701
15480,39.2515313,-74.9628116
15481,39.5783607,-75.058737
15482,39.2759923,-75.0076749
15483,38.3800726,-75.6370398
15484,38.3447709,-75.5826964
15485,39.4816025,-74.7374072
15486,48.776729,-114.46196
15487,47.9274337,-114.3693414
15488,44.198014,-69.6196894
15489,44.3961145,-69.4306296
15490,44.3843883,-69.9501998
15491,44.1168327,-69.8296069
15492,44.4144727,-69.5352715
15493,44.1777844,-69.7625906
15494,44.5548209,-69.9996425
15495,44.3154846,-69.571186
15496,44.309991,-69.9630934
15497,41.9521298,-71.4562334
15498,41.4347715,-71.7695274
15499,41.7347531,-71.3197319
15500,41.1768145,-71.5770852
15501,41.4082508,-71.7496743
15502,41.6757303,-71.273331
15503,41.4789476,-71.6523336
15504,41.3942155,-71.6698224
15505,41.8959478,-71.7004064
15506,44.8808048,-93.4820085
15507,44.8279856,-93.462382
15508,45.0586473,-94.0745392
15509,44.9006265,-94.3913673
15510,44.6514753,-93.5926085
15511,45.3290957,-94.3246255
15512,44.8804377,-94.0614136
15513,45.1017469,-94.5392788
15514,44.9942451,-93.5896205
15515,45.1037223,-93.6742182
15516,46.6889522,-67.991914
15517,47.2300836,-68.3114491
15518,47.2674344,-68.223039
15519,47.0770395,-69.1545002
15520,45.8716953,-68.324753
15521,45.8425207,-68.5010764
15522,47.1245142,-68.3240315
15523,46.2392445,-68.2852814
15524,47.150199,-68.6134946
15525,47.0401236,-68.1750497
15526,47.1318606,-67.977959
15527,46.7949211,-68.1920506
15528,46.533465,-67.9660756
15529,44.1335362,-69.1338222
15530,44.2384055,-69.0640391
15531,44.2411781,-69.1885129
15532,32.6215161,-107.0065409
15533,32.7206909,-107.2196117
15534,33.0609878,-107.3489203
15535,33.3694266,-107.7813829
15536,32.2900508,-106.7538903
15537,32.4629474,-106.4861578
15538,25.7025628,-80.4046818
15539,25.7597107,-80.4064733
15540,25.7263588,-80.4507333
15541,25.6544201,-80.4121536
15542,25.5959134,-80.506922
15543,25.5722081,-80.3354438
15544,25.5600119,-80.3498379
15545,25.7054548,-80.4708347
15546,25.7140505,-80.5837716
15547,25.652369,-80.4905515
15548,40.0073733,-82.9206536
15549,27.0531427,-80.1612319
15550,36.1793189,-86.7310828
15551,26.9365583,-80.1318511
15552,36.2337742,-86.775969
15553,33.6009478,-90.1680287
15554,42.3751234,-83.1078968
15555,33.3640045,-90.3785491
15556,33.3991534,-86.8458964
15557,33.5338415,-89.8985491
15558,34.0677113,-89.8821223
15559,34.1915727,-89.4254191
15560,33.7330582,-90.2000447
15561,33.4560976,-86.9209581
15562,33.4657944,-86.7885508
15563,42.3496005,-83.0188466
15564,33.9737829,-89.2904897
15565,33.5087477,-86.8019642
15566,42.3484913,-83.0919366
15567,33.540811,-86.8027584
15568,33.6281219,-90.3448669
15569,33.9306719,-89.9334054
15570,38.88423,-76.8933168
15571,40.6516437,-74.3434472
15572,40.6807216,-74.3602919
15573,40.7881013,-74.0114402
15574,38.758348,-76.9837862
15575,40.781958,-74.0676485
15576,38.8068882,-76.9951895
15577,40.5528435,-74.2869486
15578,40.7356592,-74.173605
15579,38.8364025,-76.918265
15580,40.7387278,-74.195534
15581,41.9322467,-88.9658724
15582,37.6667106,-84.5772487
15583,37.3388544,-84.1872917
15584,37.4857855,-84.0323475
15585,37.4634229,-84.7522947
15586,41.9012765,-88.7614354
15587,37.3534713,-84.319508
15588,37.3976025,-84.2267391
15589,37.5825301,-84.4060003
15590,37.5722741,-84.9250596
15591,42.1062587,-88.3043825
15592,37.6339327,-84.9782423
15593,37.7321285,-83.8596669
15594,41.8515325,-88.4764505
15595,42.0344924,-88.2383958
15596,37.7616001,-84.3125226
15597,37.4488181,-84.0901327
15598,42.0406436,-88.3112962
15599,37.5205801,-84.6739314
15600,37.3653279,-83.862799
15601,37.3657433,-84.6372554
15602,42.0201685,-88.4006865
15603,38.0109529,-84.4831908
15604,38.0058276,-84.5334694
15605,41.8968428,-87.9412404
15606,42.008121,-88.9749963
15607,38.0424128,-84.5440156
15608,41.8664333,-87.8173966
15609,38.0606532,-84.457238
15610,38.0283019,-84.5031401
15611,38.0469554,-84.4963532
15612,41.9387536,-87.8842661
15613,40.2198229,-92.7516868
15614,40.359626,-93.1204089
15615,48.4984849,-98.2443235
15616,40.4195608,-92.5408627
15617,47.4741361,-97.8316114
15618,40.3045516,-92.065941
15619,48.2022391,-97.8293976
15620,48.2261731,-97.5257193
15621,48.0989894,-97.4747612
15622,40.4806197,-92.9472761
15623,40.0432748,-92.9256216
15624,40.4187948,-92.719744
15625,48.4142066,-97.4028756
15626,48.7827886,-97.3928132
15627,48.9195959,-98.684906
15628,37.824047,-90.5445458
15629,47.6359664,-97.4845805
15630,37.3817304,-90.651947
15631,48.698421,-97.6774261
15632,37.4783675,-90.6102398
15633,48.5127051,-97.6808587
15634,32.1631714,-80.755765
15635,32.9278723,-80.9385359
15636,32.8181481,-81.3486411
15637,32.5915913,-81.1073811
15638,32.383349,-80.6936782
15639,32.4820419,-80.9719874
15640,32.6725123,-81.2440253
15641,32.5459124,-80.7135926
15642,32.5503094,-80.8067149
15643,32.479249,-81.1923226
15644,32.795699,-81.0345209
15645,32.6733133,-80.7659324
15646,37.1323429,-80.4247784
15647,36.6051922,-80.4210386
15648,37.3662113,-79.9040218
15649,36.7211704,-79.8995914
15650,37.0566317,-80.1609388
15651,36.6200856,-80.1165231
15652,37.405171,-79.9201884
15653,37.1279592,-80.8458816
15654,37.6793714,-79.8215482
15655,36.0392748,-95.8774628
15656,36.1098209,-95.7980243
15657,36.0962049,-95.9240161
15658,36.0623999,-95.9414572
15659,36.0224313,-95.9305727
15660,36.0971385,-95.8904823
15661,37.9735584,-88.4895402
15662,40.8143808,-81.4971817
15663,44.0029649,-91.2240117
15664,43.8785452,-90.270235
15665,35.537576,-88.1077897
15666,38.4434093,-88.9676322
15667,29.1564265,-82.2094532
15668,38.2349694,-89.2227318
15669,43.800046,-90.4041927
15670,36.0705035,-89.0344137
15671,35.419091,-88.4264556
15672,40.7978639,-81.5650627
15673,43.6019525,-90.6377973
15674,44.2706531,-90.3300928
15675,36.1281042,-87.9544598
15676,40.6280561,-80.9511004
15677,40.9002211,-81.3261378
15678,29.2587553,-82.1670754
15679,35.3610025,-91.5077983
15680,38.4065602,-111.6438629
15681,34.362455,-91.167189
15682,38.4310254,-111.529071
15683,35.5133058,-92.6721874
15684,38.4386722,-112.1921023
15685,41.5557458,-109.8436338
15686,41.0161009,-110.64492
15687,42.2541337,-109.3570507
15688,41.2932123,-110.4408329
15689,41.6040841,-110.0129183
15690,41.6885685,-109.6647348
15691,41.0619844,-110.1846717
15692,41.3470805,-110.2648647
15693,41.0996394,-109.8888227
15694,41.2189178,-110.3455708
15695,42.9046634,-109.7388115
15696,41.7142925,-108.870798
15697,41.7546427,-109.2080087
15698,41.1620525,-110.4646385
15699,41.7440686,-109.0510367
15700,43.3945612,-110.6298327
15701,43.55801,-110.5003062
15702,43.7155196,-110.8070797
15703,44.0486629,-110.4260698
15704,43.4486226,-110.9668903
15705,43.5939064,-110.8464346
15706,41.9594961,-110.5531656
15707,42.7259024,-110.8492188
15708,42.7719116,-111.1740945
15709,42.9206082,-110.8324758
15710,42.5318554,-110.2578681
15711,42.2645234,-110.9846412
15712,42.8916403,-110.3152447
15713,41.7695437,-110.5334711
15714,35.1446846,-90.1892361
15715,34.7238278,-90.891487
15716,35.7307132,-98.7448344
15717,35.0544153,-99.5675169
15718,35.9026688,-89.9033747
15719,34.8243306,-90.5247254
15720,35.8159369,-89.9446591
15721,35.0649374,-90.8220959
15722,35.3904178,-90.7865665
15723,35.3220951,-90.2459598
15724,35.1162638,-90.9078521
15725,36.4267441,-97.7919891
15726,35.2329469,-90.3337924
15727,33.9859842,-91.091162
15728,35.6145685,-89.9880713
15729,35.5877918,-90.210309
15730,35.2810344,-90.466305
15731,35.1019495,-90.3088372
15732,34.3020082,-90.8666452
15733,36.4270534,-97.9693322
15734,40.8897261,-74.4403289
15735,38.5228202,-76.60135
15736,38.1091301,-76.3858857
15737,38.1361427,-76.410164
15738,40.7941628,-74.024947
15739,38.4343889,-76.5286723
15740,38.1780036,-76.4295743
15741,40.7680399,-74.2356922
15742,38.0636978,-76.3396891
15743,38.3272363,-76.4642947
15744,38.6629523,-76.5793902
15745,38.1581474,-76.5348822
15746,38.1745194,-76.496938
15747,38.4570678,-77.089581
15748,40.7857553,-74.265058
15749,38.5914917,-76.9707842
15750,39.125563,-76.7854361
15751,40.8537306,-74.4016471
15752,39.0494232,-76.9003618
15753,40.8575524,-74.1290888
15754,48.866731,-115.1331776
15755,47.9146385,-114.1749848
15756,48.0579995,-114.1924233
15757,48.6823823,-114.7725785
15758,48.600295,-114.8983003
15759,48.649762,-115.8348347
15760,48.6271501,-113.8073862
15761,48.4060917,-114.5327658
15762,44.8437129,-106.8359929
15763,44.7668207,-89.6844736
15764,44.5443964,-90.6327808
15765,44.214087,-89.9001329
15766,44.4972095,-89.3063246
15767,45.4125815,-90.2373565
15768,44.9387511,-90.5432605
15769,45.392002,-89.0073928
15770,45.5025673,-89.2191082
15771,45.3832959,-88.8912171
15772,44.3795888,-90.3063354
15773,44.4139193,-89.5389014
15774,44.3451455,-89.8740451
15775,45.2866134,-90.1415124
15776,44.9307189,-89.4243162
15777,44.6506445,-89.3523679
15778,44.873714,-89.6197505
15779,44.4846647,-89.7930686
15780,44.8899604,-89.5207249
15781,44.7506108,-90.3319887
15782,41.4260891,-74.1646637
15783,41.2098964,-73.9738416
15784,41.0980715,-73.9726491
15785,41.3936995,-73.9721745
15786,41.3240758,-74.5411792
15787,40.7233167,-73.7049494
15788,44.2988885,-68.915242
15789,44.3161061,-69.025998
15790,43.87711,-68.8686798
15791,43.7674264,-69.3100589
15792,44.1363464,-68.8667564
15793,44.0755239,-69.0798425
15794,43.9383584,-69.2645307
15795,44.1806036,-69.1221093
15796,44.0465105,-69.1540596
15797,26.6196641,-80.0567147
15798,36.1777136,-86.8080235
15799,26.6204061,-80.090703
15800,26.5800205,-80.0722824
15801,36.1853999,-86.9485703
15802,26.593246,-80.1282386
15803,36.1492631,-86.7329685
15804,26.5963621,-80.1756021
15805,26.9892212,-80.1085415
15806,36.0672142,-86.7237006
15807,36.1338774,-86.8012537
15808,36.1661558,-86.7675416
15809,26.7294306,-80.3198578
15810,36.1621888,-86.6708666
15811,26.8846243,-81.1982344
15812,36.0818676,-86.8346913
15813,37.6668788,-97.3174513
15814,37.1750551,-82.1249941
15815,37.2265148,-81.8567819
15816,40.7679082,-74.1683514
15817,38.854991,-76.8833125
15818,40.7230657,-74.1386364
15819,40.7417958,-74.2303857
15820,38.8148678,-76.933447
15821,40.7629182,-74.1865594
15822,38.794437,-76.5611986
15823,38.7305815,-76.6471543
15824,40.7231122,-74.2002039
15825,39.1077832,-76.7471956
15826,38.7333707,-76.5931483
15827,39.1539772,-76.9311719
15828,38.0613508,-84.5116635
15829,41.9778424,-88.1431991
15830,37.9973481,-84.3778507
15831,38.0711995,-84.5838307
15832,41.8783425,-88.3420718
15833,38.1402904,-84.4616096
15834,38.016586,-84.6050284
15835,42.1125054,-88.6708151
15836,37.9824602,-84.5630512
15837,42.1054377,-88.3805709
15838,37.9176708,-84.3914406
15839,38.0718037,-84.3640016
15840,37.9829578,-84.4894251
15841,41.8652132,-88.0614791
15842,41.9188772,-88.0780946
15843,42.07904,-88.5132083
15844,41.8579031,-87.8380816
15845,38.234919,-84.8687863
15846,38.1755197,-84.8646825
15847,42.1739143,-88.4446606
15848,41.9753349,-88.022464
15849,41.8359574,-88.5206445
15850,36.0992058,-95.8555406
15851,36.6777257,-95.2247264
15852,36.4371072,-95.2723727
15853,36.6394222,-94.9404094
15854,36.5169711,-95.2286303
15855,36.7940041,-95.0819096
15856,36.1407408,-95.3369357
15857,36.2571186,-94.7317725
15858,36.9339466,-94.8797103
15859,36.47523,-95.0231017
15860,36.4293005,-94.9338481
15861,36.7362525,-94.8209198
15862,36.5954778,-94.7406857
15863,36.439428,-94.7541411
15864,36.2099145,-94.8119833
15865,36.5175196,-95.0373561
15866,36.4648267,-95.0543694
15867,36.1419135,-95.1803956
15868,36.8861358,-94.8825108
15869,36.9178472,-94.8806009
15870,36.1735262,-94.7922182
15871,36.9635224,-94.8360636
15872,36.3027674,-95.3068416
15873,36.9554003,-94.7150913
15874,36.1963157,-94.9485244
15875,36.2937079,-95.0713413
15876,36.3904034,-95.0461617
15877,36.4160882,-95.1128883
15878,36.2075526,-94.8485405
15879,36.9246199,-95.2020023
15880,34.697279,-92.0438383
15881,38.3834231,-112.9276631
15882,38.1868021,-112.8726525
15883,37.9952212,-113.8173184
15884,35.4896142,-98.9634955
15885,38.6243777,-112.108864
15886,37.2295186,-112.772193
15887,37.5741423,-113.5691073
15888,35.6223297,-99.0251266
15889,37.4645704,-113.2693053
15890,35.386159,-98.9966492
15891,37.3188013,-112.7224595
15892,35.3416288,-99.1778847
15893,35.2329826,-91.7364735
15894,35.2490925,-91.7262143
15895,35.676706,-99.1905039
15896,37.9066093,-112.399422
15897,37.9549705,-112.6691646
15898,35.4214624,-99.2789408
15899,34.3133401,-92.394058
15900,35.1970136,-99.4527044
15901,34.3561137,-91.9793318
15902,37.8752419,-112.8484432
15903,37.4835863,-112.7296566
15904,35.6461182,-92.3262798
15905,37.1422608,-113.0705457
15906,35.2810364,-92.6850327
15907,37.6111549,-112.1534724
15908,35.630462,-99.6998398
15909,35.271247,-92.5566577
15910,37.1259944,-113.6756003
15911,38.5763719,-112.3170895
15912,37.2368433,-112.9864096
15913,35.2695601,-98.9320437
15914,35.8403709,-99.7847129
15915,35.7390886,-98.96062
15916,37.1857713,-113.6096249
15917,37.7742024,-112.937701
15918,37.6876903,-92.6444579
15919,37.646612,-91.7727231
15920,37.4957091,-91.8837446
15921,37.4539447,-92.2902308
15922,37.0129756,-91.7126434
15923,37.8236507,-91.9555006
15924,37.5346943,-92.1656455
15925,37.3675827,-91.7670231
15926,37.8361547,-92.4088845
15927,37.5098133,-92.1009718
15928,38.0249238,-91.6100184
15929,37.5966215,-91.5039024
15930,37.2254563,-91.9710466
15931,37.8928857,-91.2419359
15932,37.7207335,-91.1266418
15933,37.8651333,-92.5357047
15934,37.4526339,-92.0947983
15935,37.1862481,-91.6230295
15936,38.1165046,-91.7899011
15937,38.2041517,-91.9264338
15938,37.8284808,-92.2576378
15939,37.8282029,-92.1312125
15940,37.849588,-91.4316561
15941,36.9821625,-91.2727203
15942,37.2454753,-91.8382394
15943,37.6061476,-92.9512865
15944,37.9384526,-92.640747
15945,37.539863,-93.5880026
15946,37.5567695,-93.8652297
15947,37.2699142,-93.5984709
15948,36.7717164,-93.6547466
15949,36.6972477,-91.3594008
15950,36.8986683,-92.6777075
15951,36.5422851,-92.15154
15952,37.0307592,-93.5309417
15953,36.5498457,-93.3721486
15954,40.2841396,-85.9473574
15955,39.9555014,-85.8017416
15956,40.2949877,-86.2218159
15957,40.2044342,-86.3488991
15958,40.057947,-85.8372966
15959,37.8802303,-85.7132766
15960,37.6135077,-86.4635771
15961,37.9357475,-85.9920287
15962,38.0499598,-86.4361865
15963,37.8128133,-85.9313697
15964,38.0019811,-86.386237
15965,42.9803882,-82.4610144
15966,37.7567993,-86.059932
15967,42.8524952,-82.7964708
15968,42.8593322,-82.6831107
15969,36.3382368,-97.9026292
15970,36.4994537,-98.5248422
15971,34.9943634,-90.7459864
15972,35.4220096,-90.2681064
15973,34.9393202,-91.0278276
15974,34.8783902,-90.7690955
15975,36.8483806,-98.7643887
15976,34.4489559,-90.6844893
15977,36.2247936,-98.166797
15978,36.9567807,-98.2884391
15979,36.2011324,-97.8727505
15980,35.0823261,-90.4844898
15981,35.377743,-91.0144183
15982,36.8480802,-98.215556
15983,34.9417643,-90.4178859
15984,36.052152,-98.6637188
15985,35.4997529,-90.1292868
15986,35.673714,-90.0964003
15987,34.3005153,-91.0072831
15988,36.5877809,-98.4971118
15989,36.4995239,-98.0417552
15990,35.6188606,-90.3193
15991,34.4742015,-90.797703
15992,35.7920937,-89.892431
15993,35.0263549,-90.7221286
15994,40.8530836,-74.1063227
15995,40.8725141,-74.341776
15996,40.6345884,-74.5190442
15997,38.9658805,-76.8510916
15998,40.6166674,-74.4220415
15999,39.0991675,-76.8797349
16000,40.6323576,-74.4011842
16001,40.6051185,-74.4445225
16002,39.0481729,-76.8240359
16003,40.5674198,-74.244942
16004,38.9423683,-76.9259104
16005,38.8010585,-76.6451073
16006,38.9423613,-76.9645782
16007,38.7243585,-76.5571775
16008,39.5793557,-86.3736018
16009,39.3511343,-86.2686923
16010,39.6702061,-85.696152
16011,39.5557793,-85.9539424
16012,39.7308066,-85.9005927
16013,39.3278301,-86.1262453
16014,39.8498284,-86.6401507
16015,39.4329132,-86.5872958
16016,39.876973,-86.4678011
16017,39.6851669,-86.3929255
16018,39.5251015,-86.9609015
16019,39.8278349,-86.8184638
16020,39.6008802,-85.4306158
16021,39.8157244,-86.9663588
16022,39.5272807,-85.774394
16023,39.5921895,-86.6185252
16024,39.3721552,-86.1716014
16025,39.4585015,-85.6694921
16026,39.6526795,-86.2816532
16027,39.5619357,-86.0722218
16028,39.8942128,-85.6447824
16029,39.7741417,-86.1091996
16030,39.784102,-86.1634771
16031,39.7375978,-86.0969368
16032,39.7719936,-86.1569968
16033,39.8294183,-86.1343671
16034,39.8190709,-86.1710827
16035,39.7928174,-86.2915285
16036,39.871602,-86.0115567
16037,39.6746309,-86.1914505
16038,39.8072661,-86.0997504
16039,39.782412,-86.0429388
16040,39.8671136,-86.1088483
16041,39.6918518,-86.2382224
16042,39.7909682,-86.2152602
16043,39.795413,-86.25689
16044,38.3140818,-75.5321062
16045,38.2997222,-75.7071141
16046,39.377041,-75.0233738
16047,39.4372316,-74.8764051
16048,45.0543099,-90.2692886
16049,44.5106643,-89.6382536
16050,44.5469302,-89.5254236
16051,44.7998238,-90.0785961
16052,45.4109973,-89.2311703
16053,44.7179913,-89.0452279
16054,45.5141954,-89.7754047
16055,44.840396,-90.3331219
16056,44.4607765,-90.0039866
16057,45.3433907,-90.3923343
16058,45.2343652,-88.7543547
16059,44.6967603,-90.8107201
16060,44.3408369,-89.7349202
16061,44.3782128,-89.9640595
16062,45.0351122,-90.6290223
16063,44.7898314,-89.1764047
16064,45.6576146,-89.3492388
16065,45.7375171,-88.8230697
16066,46.0911513,-89.659025
16067,45.5783835,-90.1413107
16068,46.0417773,-90.4732907
16069,45.5126307,-90.4910147
16070,46.1459167,-90.9306755
16071,46.0507804,-89.2631081
16072,45.5366543,-88.9037932
16073,45.9367135,-89.2913482
16074,45.8325479,-90.3470348
16075,46.4233031,-90.2199581
16076,45.5292709,-90.8571795
16077,46.1258979,-90.6856794
16078,45.6777107,-89.6671646
16079,45.5339929,-90.7416338
16080,45.7528235,-89.7746515
16081,46.3477136,-90.2280907
16082,46.3057699,-90.3546284
16083,45.5288055,-90.6034572
16084,45.9700635,-89.9119186
16085,45.8133503,-89.56214
16086,45.5564796,-88.6190952
16087,45.9202971,-88.7155099
16088,21.4867453,-158.0514999
16089,21.3604602,-157.8906281
16090,21.3556545,-157.9412315
16091,21.448455,-157.7623277
16092,35.05466,-88.2861935
16093,36.427748,-89.4625019
16094,38.2766891,-85.0438222
16095,34.4923253,-89.4430561
16096,42.6392309,-82.5816978
16097,34.84841,-89.1422598
16098,42.9350431,-82.9164934
16099,30.0955841,-81.7101617
16100,40.6991762,-73.706166
16101,40.7462079,-73.7114853
16102,40.7566376,-73.7142225
16103,40.7005869,-73.6750183
16104,40.771442,-73.7148193
16105,40.7843194,-73.7314877
16106,41.7746302,-71.6479536
16107,41.6964989,-71.6226621
16108,41.6370829,-71.6783607
16109,41.6429192,-71.4857186
16110,41.5702104,-71.6269931
16111,41.7820674,-71.7268333
16112,41.9827463,-71.6531441
16113,41.698748,-71.7391184
16114,41.8799276,-71.5639995
16115,41.9749297,-71.6511871
16116,41.7747617,-71.6202885
16117,41.5147172,-71.7296215
16118,41.4951398,-71.7696329
16119,41.510088,-71.3783655
16120,41.4546813,-71.620208
16121,41.5187687,-71.1672468
16122,41.9652572,-71.4763743
16123,41.9407573,-71.6415126
16124,41.4782156,-71.3223748
16125,38.2495054,-87.3922919
16126,38.2960671,-87.328127
16127,38.2766701,-87.722673
16128,38.4177972,-87.6004691
16129,38.3449055,-87.5847853
16130,38.2767832,-87.3769817
16131,37.9746239,-87.5732649
16132,38.0255047,-87.5758095
16133,38.0153005,-87.536743
16134,37.9264566,-87.665531
16135,37.9545306,-87.5591751
16136,37.9566139,-87.5212912
16137,37.972431,-87.4796464
16138,38.0628967,-87.6415726
16139,38.1063292,-87.5249393
16140,39.3515854,-87.4048855
16141,43.9991152,-69.1443555
16142,43.979599,-69.2160402
16143,44.1077138,-69.1714249
16144,44.2627065,-69.2777232
16145,44.0688147,-68.8533143
16146,44.1280105,-69.2438847
16147,44.5410987,-69.5730117
16148,44.5083113,-69.4452105
16149,44.7699265,-69.9725484
16150,44.9807049,-69.6898782
16151,44.4635016,-69.0375706
16152,44.4877313,-69.8386389
16153,44.5167786,-69.8664803
16154,45.1423407,-69.8544583
16155,44.5608939,-69.1365476
16156,44.6877303,-69.3847209
16157,45.0290092,-69.4457456
16158,44.7822411,-69.5463148
16159,45.2123725,-69.9033967
16160,44.4801218,-69.5138875
16161,44.6654738,-69.540766
16162,44.9434715,-69.258242
16163,44.7730914,-69.3015372
16164,45.0275716,-69.3179702
16165,26.5383574,-80.1858358
16166,26.5037899,-80.1916183
16167,36.2165798,-86.7268537
16168,26.8021483,-80.6247216
16169,36.1086665,-86.6567223
16170,26.9200573,-80.0765294
16171,36.1640953,-86.8894156
16172,36.1668078,-86.7831924
16173,26.9350207,-80.2460705
16174,36.068447,-86.7931275
16175,26.6865625,-80.0428664
16176,36.0512939,-86.9687981
16177,41.9250465,-87.8383725
16178,33.204493,-84.2397272
16179,41.9798501,-88.0896278
16180,42.0515564,-88.0555224
16181,45.0073468,-93.6926125
16182,41.930652,-88.2986141
16183,41.9481876,-88.3887014
16184,41.9581224,-87.8688828
16185,34.7669093,-89.4863269
16186,42.0495733,-87.8950026
16187,38.085529,-86.3328505
16188,37.7253275,-85.5988275
16189,34.9520808,-90.0492089
16190,42.5864089,-82.8181134
16191,34.0975051,-86.5550352
16192,33.2648592,-86.3364171
16193,34.3030552,-90.4319399
16194,34.911876,-90.1913561
16195,37.9699373,-86.1728532
16196,33.9264753,-87.0318015
16197,38.064495,-85.7503727
16198,37.9328362,-85.6583629
16199,34.9289041,-89.3346671
16200,41.9867944,-87.903111
16201,37.7746957,-86.6290596
16202,37.7278921,-86.228337
16203,37.7071777,-97.3177499
16204,37.6154861,-97.4203961
16205,37.617816,-97.3621656
16206,44.4101852,-88.7616564
16207,44.0441945,-88.7790903
16208,43.9216443,-88.7170189
16209,44.1679726,-89.043887
16210,44.2100191,-89.504888
16211,44.1267401,-88.9757922
16212,43.8469278,-89.1360917
16213,44.0727509,-89.0981843
16214,43.8571636,-88.8288822
16215,43.7875906,-88.663488
16216,44.4611757,-89.1712112
16217,43.8725106,-88.5363743
16218,43.9835845,-88.7672871
16219,44.3226629,-89.1315042
16220,44.0727481,-89.2908822
16221,44.3193361,-88.9330685
16222,44.1905658,-89.2234572
16223,44.0750662,-88.5184686
16224,44.1233023,-88.7499062
16225,38.3825515,-97.6994532
16226,38.5586201,-97.8972987
16227,39.3278148,-97.472357
16228,39.1423545,-97.6958199
16229,39.4593619,-97.2574901
16230,38.9227206,-97.5076335
16231,39.3787436,-98.7405604
16232,39.5766221,-98.7169404
16233,38.5896499,-97.055144
16234,39.3860631,-97.9388269
16235,38.9658066,-97.4005017
16236,39.0058492,-98.3822986
16237,40.793481,-74.1611599
16238,38.8098033,-76.8691578
16239,39.1352599,-76.8204367
16240,38.8240888,-76.5062982
16241,40.8206164,-74.1562502
16242,38.8419343,-76.5440441
16243,38.9966978,-76.8186465
16244,40.723859,-74.2325223
16245,39.0029852,-76.8791652
16246,42.0845692,-88.7738196
16247,30.4266538,-81.8150046
16248,30.3680088,-81.8711958
16249,30.2598512,-81.8531988
16250,44.4191132,-93.2482235
16251,44.5755396,-93.3735692
16252,41.4143738,-94.9964017
16253,41.7302707,-93.6349779
16254,44.2997252,-93.2772225
16255,41.7579592,-94.9235709
16256,44.6270695,-93.1249708
16257,41.8585159,-94.4495801
16258,41.4820259,-92.4693678
16259,41.8069096,-93.1542841
16260,41.8289558,-94.5559334
16261,41.6665205,-93.5423867
16262,41.3630376,-93.7928434
16263,42.5216624,-93.6614061
16264,45.2632336,-93.0220244
16265,44.535111,-92.3460085
16266,41.723928,-93.4580707
16267,44.4063748,-92.6094239
16268,45.6383369,-93.1983589
16269,45.8390934,-93.0895188
16270,44.6125169,-92.9621635
16271,45.586267,-92.9880004
16272,42.0855536,-93.8642041
16273,37.2755801,-80.6322461
16274,37.2140112,-80.2567739
16275,36.887904,-80.077927
16276,36.7085181,-79.971555
16277,37.5216988,-79.8865531
16278,36.9199483,-80.3305254
