,Global Company Key,S&P Domestic Long Term Issuer Credit Rating,Data Date,Company Name,Ticker Symbol,Shillers Cyclically Adjusted P/E Ratio,Book/Market,Enterprise Value Multiple,"Price/Operating Earnings (Basic, Excl. EI)","Price/Operating Earnings (Diluted, Excl. EI)","P/E (Diluted, Excl. EI)","P/E (Diluted, Incl. EI)",Price/Sales,Price/Cash flow,Dividend Payout Ratio,Net Profit Margin,Operating Profit Margin Before Depreciation,Operating Profit Margin After Depreciation,Gross Profit Margin,Pre-tax Profit Margin,Cash Flow Margin,Return on Assets,Return on Equity,Return on Capital Employed,Effective Tax Rate,After-tax Return on Average Common Equity,After-tax Return on Invested Capital,After-tax Return on Total Stockholders Equity,Gross Profit/Total Assets,Common Equity/Invested Capital,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Capitalization Ratio,Cash Balance/Total Liabilities,Total Debt/Total Assets,Total Debt/EBITDA,Short-Term Debt/Total Debt,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Free Cash Flow/Operating Cash Flow,Total Liabilities/Total Tangible Assets,Long-term Debt/Book Equity,Total Debt/Total Assets.1,Total Debt/Capital,Total Debt/Equity,Asset Turnover,Receivables Turnover,Payables Turnover,Sales/Invested Capital,Sales/Stockholders Equity,Research and Development/Sales,Avertising Expenses/Sales,Labor Expenses/Sales,Accruals/Average Assets,Price/Book,Dividend Yield
225,1449,A,20050930,AFLAC INC,AFL,26.436,0.39,11.253,9.096,9.245,8.483,8.483,1.636,4.948,0.143,0.098,0.141,0.141,0.141,0.138,0.102,0.035,0.176,0.218,0.281,0.19,0.153,0.19,0.035,0.855,0.145,0.157,0.145,0.041,0.025,0.748,0.207,0.027,0.087,0.995,99.453,0.158,0.863,0.347,6.318,0.245,14.981,4.372,1.53,1.79,0,0.01,0,0.058,2.687,0.00971
226,1449,A,20051031,AFLAC INC,AFL,27.804,0.39,11.253,9.594,9.751,8.948,8.948,1.72,5.204,0.143,0.098,0.141,0.141,0.141,0.138,0.102,0.035,0.176,0.218,0.281,0.19,0.153,0.19,0.035,0.855,0.145,0.157,0.145,0.041,0.025,0.748,0.207,0.027,0.087,0.995,99.453,0.158,0.863,0.347,6.318,0.245,14.981,4.372,1.53,1.79,0,0.01,0,0.058,2.826,0.00921
227,1449,A,20051130,AFLAC INC,AFL,26.539,0.353,11.253,8.727,8.856,8,8,1.686,5.434,0.133,0.107,0.151,0.151,0.151,0.148,0.102,0.038,0.184,0.24,0.281,0.197,0.161,0.197,0.037,0.85,0.15,0.153,0.15,0.042,0.025,0.748,0.207,0.028,0.087,0.995,102.617,0.164,0.863,0.354,6.287,0.246,14.204,4.191,1.523,1.791,0,0.01,0,0.051,3,0.00917
228,1449,A,20051231,AFLAC INC,AFL,25.665,0.353,11.253,8.44,8.565,7.737,7.737,1.631,5.255,0.133,0.107,0.151,0.151,0.151,0.148,0.102,0.038,0.184,0.24,0.281,0.197,0.161,0.197,0.037,0.85,0.15,0.153,0.15,0.042,0.025,0.748,0.207,0.028,0.087,0.995,102.617,0.164,0.863,0.354,6.287,0.246,14.204,4.191,1.523,1.791,0,0.01,0,0.051,2.901,0.00948
229,1449,A,20060131,AFLAC INC,AFL,25.958,0.353,11.253,8.536,8.662,7.825,7.825,1.649,5.315,0.133,0.107,0.151,0.151,0.151,0.148,0.102,0.038,0.184,0.24,0.281,0.197,0.161,0.197,0.037,0.85,0.15,0.153,0.15,0.042,0.025,0.748,0.207,0.028,0.087,0.995,102.617,0.164,0.863,0.354,6.287,0.246,14.204,4.191,1.523,1.791,0,0.01,0,0.051,2.934,0.00937
230,1449,A,20060228,AFLAC INC,AFL,22.655,0.438,10.435,15.785,16.059,15.839,15.839,1.604,5.197,0.148,0.103,0.164,0.16,0.164,0.155,0.107,0.041,0.148,0.25,0.334,0.191,0.137,0.191,0.042,0.883,0.117,0.155,0.117,0.03,0.025,0.593,0.247,0.022,0.092,0.996,108.112,0.103,0.859,0.33,6.11,0.248,14.508,4.943,1.6,1.812,0,0.012,0,0.051,2.269,0.0112
231,1449,A,20060331,AFLAC INC,AFL,22.107,0.438,10.435,15.403,15.67,15.455,15.455,1.565,5.072,0.148,0.103,0.164,0.16,0.164,0.155,0.107,0.041,0.148,0.25,0.334,0.191,0.137,0.191,0.042,0.883,0.117,0.155,0.117,0.03,0.025,0.593,0.247,0.022,0.092,0.996,108.112,0.103,0.859,0.33,6.11,0.248,14.508,4.943,1.6,1.812,0,0.012,0,0.051,2.214,0.0115
232,1449,A,20060430,AFLAC INC,AFL,23.299,0.438,10.435,16.225,16.507,16.281,16.281,1.65,5.345,0.148,0.103,0.164,0.16,0.164,0.155,0.107,0.041,0.148,0.25,0.334,0.191,0.137,0.191,0.042,0.883,0.117,0.155,0.117,0.03,0.025,0.593,0.247,0.022,0.092,0.996,108.112,0.103,0.859,0.33,6.11,0.248,14.508,4.943,1.6,1.812,0,0.012,0,0.051,2.333,0.0109
233,1449,A,20060531,AFLAC INC,AFL,23.671,0.337,10.435,7.723,7.852,7.748,7.748,1.625,5.45,0.142,0.107,0.165,0.165,0.165,0.16,0.107,0.041,0.178,0.253,0.334,0.19,0.156,0.19,0.041,0.853,0.147,0.149,0.147,0.03,0.024,0.593,0.247,0.028,0.092,0.996,106.625,0.161,0.86,0.349,6.13,0.252,13.854,4.246,1.533,1.797,0,0.012,0,0.048,3.08,0.0111
234,1449,A,20060630,AFLAC INC,AFL,23.443,0.337,10.435,7.649,7.777,7.674,7.674,1.609,5.397,0.142,0.107,0.165,0.165,0.165,0.16,0.107,0.041,0.178,0.253,0.334,0.19,0.156,0.19,0.041,0.853,0.147,0.149,0.147,0.03,0.024,0.593,0.247,0.028,0.092,0.996,106.625,0.161,0.86,0.349,6.13,0.252,13.854,4.246,1.533,1.797,0,0.012,0,0.048,3.051,0.0112
235,1449,A,20060731,AFLAC INC,AFL,22.258,0.337,10.435,7.284,7.406,7.308,7.308,1.528,5.124,0.142,0.107,0.165,0.165,0.165,0.16,0.107,0.041,0.178,0.253,0.334,0.19,0.156,0.19,0.041,0.853,0.147,0.149,0.147,0.03,0.024,0.593,0.247,0.028,0.092,0.996,106.625,0.161,0.86,0.349,6.13,0.252,13.854,4.246,1.533,1.797,0,0.012,0,0.048,2.896,0.0118
236,1449,A,20060831,AFLAC INC,AFL,21.655,0.311,10.435,7.086,7.2,7.109,7.109,1.543,5.256,0.142,0.111,0.17,0.17,0.17,0.166,0.107,0.043,0.187,0.265,0.334,0.2,0.164,0.2,0.043,0.855,0.145,0.155,0.145,0.027,0.025,0.593,0.247,0.027,0.092,0.996,108.377,0.159,0.865,0.358,6.412,0.255,14.152,4.172,1.615,1.89,0,0.012,0,0.046,3.12,0.0115
237,1449,A,20060930,AFLAC INC,AFL,21.987,0.311,10.435,7.195,7.31,7.218,7.218,1.567,5.336,0.142,0.111,0.17,0.17,0.17,0.166,0.107,0.043,0.187,0.265,0.334,0.2,0.164,0.2,0.043,0.855,0.145,0.155,0.145,0.027,0.025,0.593,0.247,0.027,0.092,0.996,108.377,0.159,0.865,0.358,6.412,0.255,14.152,4.172,1.615,1.89,0,0.012,0,0.046,3.168,0.0114
238,1449,A,20061031,AFLAC INC,AFL,21.513,0.311,10.435,7.063,7.176,7.085,7.085,1.533,5.221,0.142,0.111,0.17,0.17,0.17,0.166,0.107,0.043,0.187,0.265,0.334,0.2,0.164,0.2,0.043,0.855,0.145,0.155,0.145,0.027,0.025,0.593,0.247,0.027,0.092,0.996,108.377,0.159,0.865,0.358,6.412,0.255,14.152,4.172,1.615,1.89,0,0.012,0,0.046,3.1,0.0116
239,1449,A,20061130,AFLAC INC,AFL,20.323,0.355,10.435,7.142,7.26,7.332,7.332,1.506,5.181,0.155,0.104,0.164,0.164,0.164,0.16,0.107,0.042,0.184,0.255,0.334,0.197,0.161,0.197,0.042,0.861,0.139,0.156,0.139,0.025,0.024,0.593,0.247,0.025,0.092,0.996,109.829,0.151,0.866,0.351,6.436,0.254,14.558,4.279,1.626,1.889,0,0.012,0,0.047,2.719,0.0145
240,1449,A,20061231,AFLAC INC,AFL,21.179,0.355,10.435,7.443,7.566,7.641,7.641,1.569,5.399,0.155,0.104,0.164,0.164,0.164,0.16,0.107,0.042,0.184,0.255,0.334,0.197,0.161,0.197,0.042,0.861,0.139,0.156,0.139,0.025,0.024,0.593,0.247,0.025,0.092,0.996,109.829,0.151,0.866,0.351,6.436,0.254,14.558,4.279,1.626,1.889,0,0.012,0,0.047,2.834,0.0139
241,1449,A,20070131,AFLAC INC,AFL,21.92,0.355,10.435,7.704,7.831,7.909,7.909,1.624,5.588,0.155,0.104,0.164,0.164,0.164,0.16,0.107,0.042,0.184,0.255,0.334,0.197,0.161,0.197,0.042,0.861,0.139,0.156,0.139,0.025,0.024,0.593,0.247,0.025,0.092,0.996,109.829,0.151,0.866,0.351,6.436,0.254,14.558,4.279,1.626,1.889,0,0.012,0,0.047,2.933,0.0134
242,1449,A,20070228,AFLAC INC,AFL,19.861,0.469,10.283,15.799,16.014,16.014,16.014,1.598,5.313,0.245,0.101,0.16,0.156,0.16,0.155,0.106,0.04,0.143,0.239,0.345,0.182,0.134,0.182,0.039,0.877,0.123,0.15,0.123,0.04,0.024,0.609,0.18,0.023,0.085,0.995,112.367,0.11,0.861,0.314,6.17,0.252,13.653,5.016,1.537,1.752,0,0.012,0,0.05,2.199,0.0157
243,1449,A,20070331,AFLAC INC,AFL,19.639,0.469,10.283,15.739,15.953,15.953,15.953,1.58,5.254,0.245,0.101,0.16,0.156,0.16,0.155,0.106,0.04,0.143,0.239,0.345,0.182,0.134,0.182,0.039,0.877,0.123,0.15,0.123,0.04,0.024,0.609,0.18,0.023,0.085,0.995,112.367,0.11,0.861,0.314,6.17,0.252,13.653,5.016,1.537,1.752,0,0.012,0,0.05,2.174,0.0157
244,1449,A,20070430,AFLAC INC,AFL,21.337,0.469,10.283,17.171,17.403,17.403,17.403,1.717,5.708,0.245,0.101,0.16,0.156,0.16,0.155,0.106,0.04,0.143,0.239,0.345,0.182,0.134,0.182,0.039,0.877,0.123,0.15,0.123,0.04,0.024,0.609,0.18,0.023,0.085,0.995,112.367,0.11,0.861,0.314,6.17,0.252,13.653,5.016,1.537,1.752,0,0.012,0,0.05,2.362,0.0144
245,1449,A,20070531,AFLAC INC,AFL,22.377,0.369,10.283,8.581,8.666,8.666,8.666,1.746,5.683,0.185,0.103,0.158,0.158,0.158,0.157,0.106,0.041,0.183,0.24,0.345,0.196,0.161,0.196,0.04,0.862,0.138,0.154,0.138,0.025,0.024,0.609,0.18,0.025,0.085,0.995,111.705,0.149,0.865,0.34,6.393,0.25,14.321,4.491,1.595,1.849,0,0.012,0,0.052,3.046,0.0155
246,1449,A,20070630,AFLAC INC,AFL,21.759,0.369,10.283,8.344,8.426,8.426,8.426,1.698,5.526,0.185,0.103,0.158,0.158,0.158,0.157,0.106,0.041,0.183,0.24,0.345,0.196,0.161,0.196,0.04,0.862,0.138,0.154,0.138,0.025,0.024,0.609,0.18,0.025,0.085,0.995,111.705,0.149,0.865,0.34,6.393,0.25,14.321,4.491,1.595,1.849,0,0.012,0,0.052,2.962,0.016
247,1449,A,20070731,AFLAC INC,AFL,22.034,0.369,10.283,8.461,8.544,8.544,8.544,1.719,5.596,0.185,0.103,0.158,0.158,0.158,0.157,0.106,0.041,0.183,0.24,0.345,0.196,0.161,0.196,0.04,0.862,0.138,0.154,0.138,0.025,0.024,0.609,0.18,0.025,0.085,0.995,111.705,0.149,0.865,0.34,6.393,0.25,14.321,4.491,1.595,1.849,0,0.012,0,0.052,2.999,0.0157
248,1449,A,20070831,AFLAC INC,AFL,21.808,0.326,10.283,8.571,8.654,8.654,8.654,1.751,5.729,0.207,0.103,0.159,0.159,0.159,0.157,0.106,0.04,0.178,0.242,0.345,0.191,0.158,0.191,0.039,0.859,0.141,0.148,0.141,0.027,0.024,0.609,0.18,0.026,0.085,0.995,112.428,0.154,0.862,0.321,6.246,0.248,14.19,5.059,1.546,1.8,0,0.012,0,0.051,3.181,0.0154
249,1449,A,20070930,AFLAC INC,AFL,23.334,0.326,10.283,9.17,9.26,9.26,9.26,1.874,6.13,0.207,0.103,0.159,0.159,0.159,0.157,0.106,0.04,0.178,0.242,0.345,0.191,0.158,0.191,0.039,0.859,0.141,0.148,0.141,0.027,0.024,0.609,0.18,0.026,0.085,0.995,112.428,0.154,0.862,0.321,6.246,0.248,14.19,5.059,1.546,1.8,0,0.012,0,0.051,3.403,0.0144
250,1449,A,20071031,AFLAC INC,AFL,25.635,0.326,10.283,10.093,10.192,10.192,10.192,2.059,6.734,0.207,0.103,0.159,0.159,0.159,0.157,0.106,0.04,0.178,0.242,0.345,0.191,0.158,0.191,0.039,0.859,0.141,0.148,0.141,0.027,0.024,0.609,0.18,0.026,0.085,0.995,112.428,0.154,0.862,0.321,6.246,0.248,14.19,5.059,1.546,1.8,0,0.012,0,0.051,3.739,0.0131
251,1449,A,20071130,AFLAC INC,AFL,24.765,0.304,10.283,9.697,9.788,9.788,9.788,2.029,6.798,0.222,0.105,0.162,0.162,0.162,0.161,0.106,0.041,0.179,0.25,0.345,0.192,0.158,0.192,0.04,0.86,0.14,0.147,0.14,0.027,0.023,0.609,0.18,0.026,0.085,0.995,113.192,0.152,0.863,0.316,6.31,0.246,13.687,5.185,1.548,1.8,0,0.012,0,0.048,3.616,0.0131
252,1449,A,20071231,AFLAC INC,AFL,24.761,0.304,10.283,9.695,9.786,9.786,9.786,2.028,6.797,0.222,0.105,0.162,0.162,0.162,0.161,0.106,0.041,0.179,0.25,0.345,0.192,0.158,0.192,0.04,0.86,0.14,0.147,0.14,0.027,0.023,0.609,0.18,0.026,0.085,0.995,113.192,0.152,0.863,0.316,6.31,0.246,13.687,5.185,1.548,1.8,0,0.012,0,0.048,3.615,0.0131
253,1449,A,20080131,AFLAC INC,AFL,24.089,0.304,10.283,9.457,9.545,9.545,9.545,1.973,6.612,0.222,0.105,0.162,0.162,0.162,0.161,0.106,0.041,0.179,0.25,0.345,0.192,0.158,0.192,0.04,0.86,0.14,0.147,0.14,0.027,0.023,0.609,0.18,0.026,0.085,0.995,113.192,0.152,0.863,0.316,6.31,0.246,13.687,5.185,1.548,1.8,0,0.012,0,0.048,3.517,0.0134
254,1449,A,20080229,AFLAC INC,AFL,22.131,0.361,12.393,18.63,18.855,18.855,18.855,1.925,6.364,0.184,0.106,0.167,0.164,0.167,0.162,0.109,0.041,0.151,0.252,0.346,0.191,0.141,0.191,0.039,0.857,0.143,0.143,0.143,0.044,0.022,0.568,0.002,0.026,0.082,0.99,114.94,0.133,0.866,0.35,6.482,0.245,13.012,4.534,1.501,1.75,0,0.012,0,0.048,2.69,0.0154
255,1449,A,20080331,AFLAC INC,AFL,23.035,0.361,12.393,19.388,19.622,19.622,19.622,2.003,6.624,0.184,0.106,0.167,0.164,0.167,0.162,0.109,0.041,0.151,0.252,0.346,0.191,0.141,0.191,0.039,0.857,0.143,0.143,0.143,0.044,0.022,0.568,0.002,0.026,0.082,0.99,114.94,0.133,0.866,0.35,6.482,0.245,13.012,4.534,1.501,1.75,0,0.012,0,0.048,2.8,0.0148
256,1449,A,20080430,AFLAC INC,AFL,23.659,0.361,12.393,19.901,20.142,20.142,20.142,2.058,6.803,0.184,0.106,0.167,0.164,0.167,0.162,0.109,0.041,0.151,0.252,0.346,0.191,0.141,0.191,0.039,0.857,0.143,0.143,0.143,0.044,0.022,0.568,0.002,0.026,0.082,0.99,114.94,0.133,0.866,0.35,6.482,0.245,13.012,4.534,1.501,1.75,0,0.012,0,0.048,2.876,0.0144
257,1449,A,20080531,AFLAC INC,AFL,24.259,0.264,12.393,9.617,9.729,9.729,9.729,2.006,6.824,0.234,0.106,0.164,0.164,0.164,0.163,0.109,0.042,0.187,0.255,0.346,0.199,0.164,0.199,0.04,0.85,0.15,0.148,0.15,0.027,0.022,0.568,0.002,0.026,0.082,0.99,115.191,0.165,0.872,0.346,6.798,0.243,13.132,4.488,1.612,1.896,0,0.012,0,0.046,3.923,0.0143
258,1449,A,20080630,AFLAC INC,AFL,22.695,0.264,12.393,8.997,9.101,9.101,9.101,1.876,6.384,0.234,0.106,0.164,0.164,0.164,0.163,0.109,0.042,0.187,0.255,0.346,0.199,0.164,0.199,0.04,0.85,0.15,0.148,0.15,0.027,0.022,0.568,0.002,0.026,0.082,0.99,115.191,0.165,0.872,0.346,6.798,0.243,13.132,4.488,1.612,1.896,0,0.012,0,0.046,3.67,0.0153
259,1449,A,20080731,AFLAC INC,AFL,20.125,0.264,12.393,7.967,8.059,8.059,8.059,1.664,5.661,0.234,0.106,0.164,0.164,0.164,0.163,0.109,0.042,0.187,0.255,0.346,0.199,0.164,0.199,0.04,0.85,0.15,0.148,0.15,0.027,0.022,0.568,0.002,0.026,0.082,0.99,115.191,0.165,0.872,0.346,6.798,0.243,13.132,4.488,1.612,1.896,0,0.012,0,0.046,3.254,0.0173
260,1449,A,20080831,AFLAC INC,AFL,19.887,0.264,12.393,7.746,7.853,7.853,7.853,1.638,5.648,0.232,0.107,0.165,0.165,0.165,0.163,0.109,0.042,0.197,0.265,0.346,0.21,0.171,0.21,0.04,0.846,0.154,0.149,0.154,0.026,0.022,0.568,0.002,0.025,0.082,0.99,116.377,0.171,0.878,0.372,7.179,0.242,12.269,4.039,1.676,1.981,0,0.012,0,0.045,3.418,0.0169
261,1449,A,20080930,AFLAC INC,AFL,20.606,0.264,12.393,8.026,8.137,8.137,8.137,1.698,5.852,0.232,0.107,0.165,0.165,0.165,0.163,0.109,0.042,0.197,0.265,0.346,0.21,0.171,0.21,0.04,0.846,0.154,0.149,0.154,0.026,0.022,0.568,0.002,0.025,0.082,0.99,116.377,0.171,0.878,0.372,7.179,0.242,12.269,4.039,1.676,1.981,0,0.012,0,0.045,3.542,0.0163
262,1449,A,20081031,AFLAC INC,AFL,15.542,0.264,12.393,6.049,6.133,6.133,6.133,1.28,4.414,0.232,0.107,0.165,0.165,0.165,0.163,0.109,0.042,0.197,0.265,0.346,0.21,0.171,0.21,0.04,0.846,0.154,0.149,0.154,0.026,0.022,0.568,0.002,0.025,0.082,0.99,116.377,0.171,0.878,0.372,7.179,0.242,12.269,4.039,1.676,1.981,0,0.012,0,0.045,2.671,0.0217
263,1449,A,20081130,AFLAC INC,AFL,15.59,0.232,12.393,7.691,7.795,7.795,7.795,1.323,4.349,0.294,0.088,0.137,0.137,0.137,0.135,0.109,0.033,0.162,0.217,0.346,0.173,0.141,0.173,0.032,0.835,0.165,0.156,0.165,0.022,0.021,0.568,0.002,0.025,0.082,0.991,117.142,0.184,0.888,0.406,7.908,0.234,11.764,3.691,1.74,2.083,0,0.012,0,0.051,3.32,0.0207
264,1449,A,20081231,AFLAC INC,AFL,15.435,0.232,12.393,7.615,7.717,7.717,7.717,1.31,4.306,0.294,0.088,0.137,0.137,0.137,0.135,0.109,0.033,0.162,0.217,0.346,0.173,0.141,0.173,0.032,0.835,0.165,0.156,0.165,0.022,0.021,0.568,0.002,0.025,0.082,0.991,117.142,0.184,0.888,0.406,7.908,0.234,11.764,3.691,1.74,2.083,0,0.012,0,0.051,3.287,0.0209
265,1449,A-,20090131,AFLAC INC,AFL,7.815,0.232,12.393,3.855,3.907,3.907,3.907,0.663,2.18,0.294,0.088,0.137,0.137,0.137,0.135,0.109,0.033,0.162,0.217,0.346,0.173,0.141,0.173,0.032,0.835,0.165,0.156,0.165,0.022,0.021,0.568,0.002,0.025,0.082,0.991,117.142,0.184,0.888,0.406,7.908,0.234,11.764,3.691,1.74,2.083,0,0.012,0,0.051,1.664,0.0414
266,1449,A-,20090228,AFLAC INC,AFL,5.477,0.356,11.555,6.325,6.397,6.397,6.397,0.473,1.578,0.467,0.076,0.121,0.117,0.121,0.116,0.079,0.028,0.135,0.209,0.345,0.162,0.103,0.162,0.025,0.84,0.16,0.218,0.16,0.04,0.022,0.861,0.263,0.017,0.068,0.99,121.762,0.166,0.916,0.497,10.949,0.228,11.564,3.587,2.094,2.493,0,0.012,0,0.051,1.028,0.0668
267,1449,A-,20090331,AFLAC INC,AFL,6.326,0.356,11.555,7.306,7.389,7.389,7.389,0.547,1.823,0.467,0.076,0.121,0.117,0.121,0.116,0.079,0.028,0.135,0.209,0.345,0.162,0.103,0.162,0.025,0.84,0.16,0.218,0.16,0.04,0.022,0.861,0.263,0.017,0.068,0.99,121.762,0.166,0.916,0.497,10.949,0.228,11.564,3.587,2.094,2.493,0,0.012,0,0.051,1.187,0.0579
268,1449,A-,20090430,AFLAC INC,AFL,9.439,0.356,11.555,10.902,11.027,11.027,11.027,0.816,2.72,0.467,0.076,0.121,0.117,0.121,0.116,0.079,0.028,0.135,0.209,0.345,0.162,0.103,0.162,0.025,0.84,0.16,0.218,0.16,0.04,0.022,0.861,0.263,0.017,0.068,0.99,121.762,0.166,0.916,0.497,10.949,0.228,11.564,3.587,2.094,2.493,0,0.012,0,0.051,1.771,0.0388
269,1449,A-,20090531,AFLAC INC,AFL,11.591,0.575,11.555,6.228,6.272,6.228,6.228,0.971,3.063,0.338,0.079,0.121,0.121,0.121,0.12,0.079,0.028,0.179,0.248,0.345,0.185,0.153,0.185,0.028,0.815,0.185,0.214,0.185,0.026,0.024,0.861,0.263,0.022,0.068,0.991,118.819,0.218,0.91,0.464,10.135,0.234,11.675,3.687,2.124,2.605,0,0.012,0,0.056,3.192,0.0315
270,1449,A-,20090630,AFLAC INC,AFL,10.151,0.575,11.555,5.454,5.493,5.454,5.454,0.85,2.682,0.338,0.079,0.121,0.121,0.121,0.12,0.079,0.028,0.179,0.248,0.345,0.185,0.153,0.185,0.028,0.815,0.185,0.214,0.185,0.026,0.024,0.861,0.263,0.022,0.068,0.991,118.819,0.218,0.91,0.464,10.135,0.234,11.675,3.687,2.124,2.605,0,0.012,0,0.056,2.795,0.036
271,1449,A-,20090731,AFLAC INC,AFL,12.363,0.575,11.555,6.642,6.689,6.642,6.642,1.036,3.267,0.338,0.079,0.121,0.121,0.121,0.12,0.079,0.028,0.179,0.248,0.345,0.185,0.153,0.185,0.028,0.815,0.185,0.214,0.185,0.026,0.024,0.861,0.263,0.022,0.068,0.991,118.819,0.218,0.91,0.464,10.135,0.234,11.675,3.687,2.124,2.605,0,0.012,0,0.056,3.404,0.0296
272,1449,A-,20090831,AFLAC INC,AFL,13.125,0.437,11.555,8.124,8.124,8.06,8.06,1.113,3.527,0.405,0.069,0.106,0.106,0.106,0.105,0.079,0.025,0.173,0.217,0.345,0.18,0.147,0.18,0.024,0.794,0.206,0.221,0.206,0.031,0.023,0.861,0.263,0.023,0.068,0.991,119.299,0.249,0.917,0.479,11.056,0.229,11.948,3.855,2.196,2.765,0,0.012,0,0.057,2.991,0.0276
273,1449,A-,20090930,AFLAC INC,AFL,13.81,0.437,11.555,8.548,8.548,8.48,8.48,1.171,3.711,0.405,0.069,0.106,0.106,0.106,0.105,0.079,0.025,0.173,0.217,0.345,0.18,0.147,0.18,0.024,0.794,0.206,0.221,0.206,0.031,0.023,0.861,0.263,0.023,0.068,0.991,119.299,0.249,0.917,0.479,11.056,0.229,11.948,3.855,2.196,2.765,0,0.012,0,0.057,3.147,0.0262
274,1449,A-,20091031,AFLAC INC,AFL,13.413,0.437,11.555,8.298,8.298,8.232,8.232,1.137,3.604,0.405,0.069,0.106,0.106,0.106,0.105,0.079,0.025,0.173,0.217,0.345,0.18,0.147,0.18,0.024,0.794,0.206,0.221,0.206,0.031,0.023,0.861,0.263,0.023,0.068,0.991,119.299,0.249,0.917,0.479,11.056,0.229,11.948,3.855,2.196,2.765,0,0.012,0,0.057,3.056,0.027
275,1449,A-,20091130,AFLAC INC,AFL,14.625,0.394,11.555,7.497,7.521,7.472,7.472,1.203,3.765,0.347,0.081,0.125,0.125,0.125,0.123,0.079,0.03,0.225,0.267,0.345,0.234,0.187,0.234,0.029,0.787,0.213,0.208,0.213,0.037,0.022,0.861,0.263,0.025,0.068,0.991,120.995,0.261,0.916,0.465,10.884,0.231,12.377,4.146,2.161,2.746,0,0.012,0,0.056,2.732,0.0243
276,1449,A-,20091231,AFLAC INC,AFL,14.695,0.394,11.555,7.533,7.557,7.508,7.508,1.209,3.783,0.347,0.081,0.125,0.125,0.125,0.123,0.079,0.03,0.225,0.267,0.345,0.234,0.187,0.234,0.029,0.787,0.213,0.208,0.213,0.037,0.022,0.861,0.263,0.025,0.068,0.991,120.995,0.261,0.916,0.465,10.884,0.231,12.377,4.146,2.161,2.746,0,0.012,0,0.056,2.746,0.0242
277,1449,A-,20100131,AFLAC INC,AFL,15.387,0.394,11.555,7.888,7.913,7.862,7.862,1.266,3.962,0.347,0.081,0.125,0.125,0.125,0.123,0.079,0.03,0.225,0.267,0.345,0.234,0.187,0.234,0.029,0.787,0.213,0.208,0.213,0.037,0.022,0.861,0.263,0.025,0.068,0.991,120.995,0.261,0.916,0.465,10.884,0.231,12.377,4.146,2.161,2.746,0,0.012,0,0.056,2.875,0.0231
278,1449,A-,20100228,AFLAC INC,AFL,15.76,0.449,10.328,15.799,15.849,15.502,15.502,1.271,3.761,0.263,0.082,0.129,0.126,0.129,0.123,0.085,0.029,0.173,0.236,0.33,0.199,0.176,0.199,0.028,0.795,0.205,0.246,0.205,0.041,0.031,1.106,0.166,0.029,0.081,1,127.637,0.223,0.9,0.43,8.992,0.223,12.227,3.693,1.723,2.167,0,0.012,0,0.057,2.384,0.0226
279,1449,A-,20100331,AFLAC INC,AFL,17.324,0.449,10.328,17.345,17.401,17.019,17.019,1.397,4.134,0.263,0.082,0.129,0.126,0.129,0.123,0.085,0.029,0.173,0.236,0.33,0.199,0.176,0.199,0.028,0.795,0.205,0.246,0.205,0.041,0.031,1.106,0.166,0.029,0.081,1,127.637,0.223,0.9,0.43,8.992,0.223,12.227,3.693,1.723,2.167,0,0.012,0,0.057,2.62,0.0206
280,1449,A-,20100430,AFLAC INC,AFL,16.271,0.449,10.328,16.281,16.333,15.975,15.975,1.312,3.883,0.263,0.082,0.129,0.126,0.129,0.123,0.085,0.029,0.173,0.236,0.33,0.199,0.176,0.199,0.028,0.795,0.205,0.246,0.205,0.041,0.031,1.106,0.166,0.029,0.081,1,127.637,0.223,0.9,0.43,8.992,0.223,12.227,3.693,1.723,2.167,0,0.012,0,0.057,2.461,0.022
281,1449,A-,20100531,AFLAC INC,AFL,13.887,0.353,10.328,6.712,6.774,6.672,6.672,1.124,3.593,0.335,0.085,0.132,0.132,0.132,0.126,0.085,0.031,0.215,0.221,0.33,0.225,0.179,0.225,0.03,0.787,0.213,0.258,0.213,0.036,0.032,1.106,0.165,0.029,0.081,1,125.873,0.26,0.904,0.432,9.366,0.226,13.011,4.378,1.841,2.339,0,0.012,0,0.053,2.315,0.0253
282,1449,A-,20100630,AFLAC INC,AFL,13.376,0.353,10.328,6.465,6.524,6.426,6.426,1.083,3.46,0.335,0.085,0.132,0.132,0.132,0.126,0.085,0.031,0.215,0.221,0.33,0.225,0.179,0.225,0.03,0.787,0.213,0.258,0.213,0.036,0.032,1.106,0.165,0.029,0.081,1,125.873,0.26,0.904,0.432,9.366,0.226,13.011,4.378,1.841,2.339,0,0.012,0,0.053,2.229,0.0262
283,1449,A-,20100731,AFLAC INC,AFL,15.46,0.353,10.328,7.453,7.521,7.408,7.408,1.252,4,0.335,0.085,0.132,0.132,0.132,0.126,0.085,0.031,0.215,0.221,0.33,0.225,0.179,0.225,0.03,0.787,0.213,0.258,0.213,0.036,0.032,1.106,0.165,0.029,0.081,1,125.873,0.26,0.904,0.432,9.366,0.226,13.011,4.378,1.841,2.339,0,0.012,0,0.053,2.577,0.0228
